epoch,training_total_loss,training_classification_loss,training_alignment_loss,training_unperturbed_loss,training_source_accuracy,mean_sam_gradient_norm,mean_source_validation_accuracy,mean_source_validation_macro_f1,worst_source_validation_accuracy,worst_source_validation_macro_f1,photo_validation_accuracy,photo_validation_macro_f1,art_painting_validation_accuracy,art_painting_validation_macro_f1,cartoon_validation_accuracy,cartoon_validation_macro_f1
1,2.5339952238604555,1.9437940798254094,0.5902011424430416,1.9437940798254094,0.2067307692307692,,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
2,2.461237802464738,1.9417687425246606,0.5194690590485548,1.9417687425246606,0.21599002849002852,,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
3,2.4545432431066136,1.9398791489438114,0.5146640964552888,1.9398791489438114,0.21901709401709404,,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
4,2.487999476938166,1.937545211906107,0.550454262102771,1.937545211906107,0.2133190883190883,,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
5,2.497773734932272,1.9335429734653897,0.5642307521695764,1.9335429734653897,0.21741452991453,,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
6,2.5161209595509066,1.9256620855412931,0.5904588699977622,1.9256620855412931,0.21723646723646728,,0.21656837139595686,0.05066996495567924,0.17270788912579957,0.04207792207792208,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
